,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,AAPL,short_mavg,long_mavg,date
2016-05-31 20:00:00+00:00,2016-05-31 13:31:00+00:00,2016-05-31 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001686239006779292,0.0,0.0,-4.933184999911244e-05,,,-0.12137513823839134,-0.16538748699010078,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,607,2016-05,99.86,99.46079000000002,111.54188333333335,2016-05-31
2016-06-01 20:00:00+00:00,2016-06-01 13:31:00+00:00,2016-06-01 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001684849521128574,0.0,0.0,-4.933184999911244e-05,,,-0.1212754408171457,-0.16525142157258774,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,608,2016-06,98.46000000000001,99.4919,111.45797666666668,2016-06-01
2016-06-02 20:00:00+00:00,2016-06-02 13:31:00+00:00,2016-06-02 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001683463464696826,0.0,0.0,-4.933184999911244e-05,,,-0.12117598866623606,-0.16511569142929844,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,609,2016-06,97.72,99.51056999999999,111.38237333333333,2016-06-02
2016-06-03 20:00:00+00:00,2016-06-03 13:31:00+00:00,2016-06-03 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016820808234018194,0.0,0.0,-4.933184999911244e-05,,,-0.12107678078164427,-0.1649802951855943,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,610,2016-06,97.92,99.51572,111.30463666666665,2016-06-03
2016-06-06 20:00:00+00:00,2016-06-06 13:31:00+00:00,2016-06-06 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016807015832421667,0.0,0.0,-4.933184999911244e-05,,,-0.12097781616509577,-0.16484523147471433,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,611,2016-06,98.63,99.51382999999998,111.23248666666666,2016-06-06
2016-06-07 20:00:00+00:00,2016-06-07 13:31:00+00:00,2016-06-07 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016793257302966824,0.0,0.0,-4.933184999911244e-05,,,-0.12087909382402054,-0.16471049893771703,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,612,2016-06,99.03,99.54134999999998,111.15152333333332,2016-06-07
2016-06-08 20:00:00+00:00,2016-06-08 13:31:00+00:00,2016-06-08 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001677953250723879,0.0,0.0,-4.933184999911244e-05,,,-0.12078061277150506,-0.1645760962234234,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,613,2016-06,98.94,99.54690999999998,111.07657000000002,2016-06-08
2016-06-09 20:00:00+00:00,2016-06-09 13:31:00+00:00,2016-06-09 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001676584130761273,0.0,0.0,-4.933184999911244e-05,,,-0.12068237202625881,-0.16444202198835953,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,614,2016-06,99.65,99.58319999999999,111.00457,2016-06-09
2016-06-10 20:00:00+00:00,2016-06-10 13:31:00+00:00,2016-06-10 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001675218356724875,0.0,0.0,-4.933184999911244e-05,,,-0.12058437061256815,-0.16430827489670047,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,615,2016-06,98.83,99.61593,110.92635333333334,2016-06-10
2016-06-13 20:00:00+00:00,2016-06-13 13:31:00+00:00,2016-06-13 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016738559150086086,0.0,0.0,-4.933184999911244e-05,,,-0.12048660756025602,-0.1641748536202142,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,616,2016-06,97.34,99.63248000000002,110.83656666666667,2016-06-13
2016-06-14 20:00:00+00:00,2016-06-14 13:31:00+00:00,2016-06-14 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016724967920837236,0.0,0.0,-4.933184999911244e-05,,,-0.120389081904643,-0.1640417568382064,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,617,2016-06,97.46000000000001,99.65506999999998,110.75153999999999,2016-06-14
2016-06-15 20:00:00+00:00,2016-06-15 13:31:00+00:00,2016-06-15 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001671140974498255,0.0,0.0,-4.933184999911244e-05,,,-0.12029179268650553,-0.16390898323746547,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,618,2016-06,97.14,99.62385,110.66678,2016-06-15
2016-06-16 20:00:00+00:00,2016-06-16 13:31:00+00:00,2016-06-16 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016697884488764365,0.0,0.0,-4.933184999911244e-05,,,-0.12019473895203832,-0.16377653151220792,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,619,2016-06,97.55,99.61629999999997,110.58026333333332,2016-06-16
2016-06-17 20:00:00+00:00,2016-06-17 13:31:00+00:00,2016-06-17 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016684392019181306,0.0,0.0,-4.933184999911244e-05,,,-0.12009791975281624,-0.16364440036402475,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,620,2016-06,95.33,99.58111,110.48459,2016-06-17
2016-06-20 20:00:00+00:00,2016-06-20 13:31:00+00:00,2016-06-20 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016670932203983625,0.0,0.0,-4.933184999911244e-05,,,-0.12000133414574929,-0.16351258850182773,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,621,2016-06,95.10000000000001,99.60857,110.38896333333332,2016-06-20
2016-06-21 20:00:00+00:00,2016-06-21 13:31:00+00:00,2016-06-21 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001665750491166692,0.0,0.0,-4.933184999911244e-05,,,-0.11990498119305014,-0.16338109464179662,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,622,2016-06,95.91,99.63751,110.29782666666668,2016-06-21
2016-06-22 20:00:00+00:00,2016-06-22 13:31:00+00:00,2016-06-22 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016644110011466677,0.0,0.0,-4.933184999911244e-05,,,-0.11980885996219627,-0.16324991750732643,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,623,2016-06,95.55,99.63072,110.20393000000001,2016-06-22
2016-06-23 20:00:00+00:00,2016-06-23 13:31:00+00:00,2016-06-23 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016630747373354125,0.0,0.0,-4.933184999911244e-05,,,-0.11971296952588348,-0.16311905582897565,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,624,2016-06,96.10000000000001,99.63843000000001,110.11385,2016-06-23
2016-06-24 20:00:00+00:00,2016-06-24 13:31:00+00:00,2016-06-24 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016617416868029277,0.0,0.0,-4.933184999911244e-05,,,-0.11961730896200015,-0.1629885083444143,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,625,2016-06,93.4,99.63841999999998,110.01938999999999,2016-06-24
2016-06-27 20:00:00+00:00,2016-06-27 13:31:00+00:00,2016-06-27 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016604118366916843,0.0,0.0,-4.933184999911244e-05,,,-0.11952187735358161,-0.16285827379837314,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,626,2016-06,92.04,99.60632,109.91112333333334,2016-06-27
2016-06-28 20:00:00+00:00,2016-06-28 13:31:00+00:00,2016-06-28 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001659085174216061,0.0,0.0,-4.933184999911244e-05,,,-0.11942667378877632,-0.16272835094259275,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,627,2016-06,93.59,99.58207000000002,109.81027000000002,2016-06-28
2016-06-29 20:00:00+00:00,2016-06-29 13:31:00+00:00,2016-06-29 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016577616866617924,0.0,0.0,-4.933184999911244e-05,,,-0.11933169736081156,-0.16259873853577334,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,628,2016-06,94.4,99.59155999999999,109.70655333333333,2016-06-29
2016-06-30 20:00:00+00:00,2016-06-30 13:31:00+00:00,2016-06-30 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016564413613855911,0.0,0.0,-4.933184999911244e-05,,,-0.11923694716794783,-0.16246943534352487,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,629,2016-06,95.60000000000001,99.60321,109.60342,2016-06-30
2016-07-01 20:00:00+00:00,2016-07-01 13:31:00+00:00,2016-07-01 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016551241858144618,0.0,0.0,-4.933184999911244e-05,,,-0.11914242231345556,-0.16234044013831794,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,630,2016-07,95.89,99.61795999999998,109.49926999999998,2016-07-01
2016-07-05 20:00:00+00:00,2016-07-05 13:31:00+00:00,2016-07-05 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016538101474452733,0.0,0.0,-4.933184999911244e-05,,,-0.11904812190557411,-0.16221175169943447,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,631,2016-07,94.99,99.63086,109.38440999999999,2016-07-05
2016-07-06 20:00:00+00:00,2016-07-06 13:31:00+00:00,2016-07-06 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016524992338443612,0.0,0.0,-4.933184999911244e-05,,,-0.11895404505746912,-0.16208336881291943,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,632,2016-07,95.53,99.65482999999999,109.27815,2016-07-06
2016-07-07 20:00:00+00:00,2016-07-07 13:31:00+00:00,2016-07-07 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016511914326468587,0.0,0.0,-4.933184999911244e-05,,,-0.1188601908872102,-0.16195529027153271,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,633,2016-07,95.94,99.68002,109.17950333333334,2016-07-07
2016-07-08 20:00:00+00:00,2016-07-08 13:31:00+00:00,2016-07-08 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001649886731556331,0.0,0.0,-4.933184999911244e-05,,,-0.11876655851772717,-0.16182751487470137,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,634,2016-07,96.68,99.68627000000001,109.09467333333333,2016-07-08
2016-07-11 20:00:00+00:00,2016-07-11 13:31:00+00:00,2016-07-11 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016485851183442146,0.0,0.0,-4.933184999911244e-05,,,-0.11867314707678099,-0.16170004142847239,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,635,2016-07,96.98,99.68081000000002,108.99848333333333,2016-07-11
2016-07-12 20:00:00+00:00,2016-07-12 13:31:00+00:00,2016-07-12 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001647286580849416,0.0,0.0,-4.933184999911244e-05,,,-0.11857995569692407,-0.1615728687454659,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,636,2016-07,97.42,99.69824,108.90457333333333,2016-07-12
2016-07-13 20:00:00+00:00,2016-07-13 13:31:00+00:00,2016-07-13 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001645991106977749,0.0,0.0,-4.933184999911244e-05,,,-0.11848698351547235,-0.1614459956448286,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,637,2016-07,96.87,99.71235,108.81826333333333,2016-07-13
2016-07-14 20:00:00+00:00,2016-07-14 13:31:00+00:00,2016-07-14 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016446986847015225,0.0,0.0,-4.933184999911244e-05,,,-0.11839422967446751,-0.16131942095218774,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,638,2016-07,98.79,99.73731,108.74092333333334,2016-07-14
2016-07-15 20:00:00+00:00,2016-07-15 13:31:00+00:00,2016-07-15 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016434093020590142,0.0,0.0,-4.933184999911244e-05,,,-0.11830169332064783,-0.16119314349960556,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,639,2016-07,98.78,99.78394000000002,108.66103333333335,2016-07-15
2016-07-18 20:00:00+00:00,2016-07-18 13:31:00+00:00,2016-07-18 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001642122947154138,0.0,0.0,-4.933184999911244e-05,,,-0.1182093736054057,-0.161067162125534,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,640,2016-07,99.83,99.82706000000002,108.57693666666665,2016-07-18
2016-07-19 20:00:00+00:00,2016-07-19 13:31:00+00:00,2016-07-19 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016408396081557484,0.0,0.0,-4.933184999911244e-05,,,-0.11811726968477179,-0.16094147567476966,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,641,2016-07,99.87,99.86402000000002,108.49721999999998,2016-07-19
2016-07-20 20:00:00+00:00,2016-07-20 13:31:00+00:00,2016-07-20 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016395592732974424,0.0,0.0,-4.933184999911244e-05,,,-0.11802538071936398,-0.1608160829984095,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,642,2016-07,99.96000000000001,99.90037999999998,108.41928999999999,2016-07-20
2016-07-21 20:00:00+00:00,2016-07-21 13:31:00+00:00,2016-07-21 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016382819308769265,0.0,0.0,-4.933184999911244e-05,,,-0.11793370587436823,-0.16069098295380663,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,643,2016-07,99.43,99.93363000000001,108.33911666666667,2016-07-21
2016-07-22 20:00:00+00:00,2016-07-22 13:31:00+00:00,2016-07-22 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001637007569255644,0.0,0.0,-4.933184999911244e-05,,,-0.1178422443195013,-0.16056617440452675,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,644,2016-07,98.66,99.92101000000001,108.24677333333334,2016-07-22
2016-07-25 20:00:00+00:00,2016-07-25 13:31:00+00:00,2016-07-25 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.000163573617685828,0.0,0.0,-4.933184999911244e-05,,,-0.11775099522898252,-0.1604416562203044,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,645,2016-07,97.34,99.89300999999999,108.15062,2016-07-25
2016-07-26 20:00:00+00:00,2016-07-26 13:31:00+00:00,2016-07-26 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001634467742172392,0.0,0.0,-4.933184999911244e-05,,,-0.11765995778149752,-0.1603174272770005,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,646,2016-07,96.67,99.85085000000001,108.04759333333332,2016-07-26
2016-07-27 20:00:00+00:00,2016-07-27 13:31:00+00:00,2016-07-27 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016332022537479294,0.0,0.0,-4.933184999911244e-05,,,-0.11756913116017,-0.16019348645655918,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,647,2016-07,102.95,99.85648,107.96589333333333,2016-07-27
2016-07-28 20:00:00+00:00,2016-07-28 13:31:00+00:00,2016-07-28 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016319397001967643,0.0,0.0,-4.933184999911244e-05,,,-0.11747851455253373,-0.16006983264696603,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,648,2016-07,104.34,99.88734000000001,107.88886,2016-07-28
2016-07-29 20:00:00+00:00,2016-07-29 13:31:00+00:00,2016-07-29 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001630680070192346,0.0,0.0,-4.933184999911244e-05,,,-0.11738810715049577,-0.15994646474220578,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,649,2016-07,104.21000000000001,99.92524999999999,107.80704666666666,2016-07-29
2016-08-01 20:00:00+00:00,2016-08-01 13:31:00+00:00,2016-08-01 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016294233524692198,0.0,0.0,-4.933184999911244e-05,,,-0.11729790815031009,-0.15982338164222093,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,650,2016-08,106.05,99.98066999999999,107.72760999999998,2016-08-01
2016-08-02 20:00:00+00:00,2016-08-02 13:31:00+00:00,2016-08-02 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016281695358226012,0.0,0.0,-4.933184999911244e-05,,,-0.11720791675254785,-0.1597005822528707,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,651,2016-08,104.48,100.01988999999998,107.65247999999998,2016-08-02
2016-08-03 20:00:00+00:00,2016-08-03 13:31:00+00:00,2016-08-03 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001626918609107933,0.0,0.0,-4.933184999911244e-05,,,-0.11711813216206925,-0.15957806548588982,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,652,2016-08,105.79,100.06137999999999,107.57379666666667,2016-08-03
2016-08-04 20:00:00+00:00,2016-08-04 13:31:00+00:00,2016-08-04 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016256705612405204,0.0,0.0,-4.933184999911244e-05,,,-0.11702855358799039,-0.1594558302588484,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,653,2016-08,105.87,99.56739999999999,106.91892333333334,2016-08-04
2016-08-05 20:00:00+00:00,2016-08-05 13:31:00+00:00,2016-08-05 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001624425381195178,0.0,0.0,-4.933184999911244e-05,,,-0.11693918024364963,-0.15933387549511147,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,654,2016-08,107.48,99.60832999999998,106.85393,2016-08-05
2016-08-08 20:00:00+00:00,2016-08-08 13:31:00+00:00,2016-08-08 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016231830580056217,0.0,0.0,-4.933184999911244e-05,,,-0.11685001134659305,-0.15921220012379922,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,655,2016-08,108.37,99.64442000000001,106.79107333333333,2016-08-08
2016-08-09 20:00:00+00:00,2016-08-09 13:31:00+00:00,2016-08-09 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016219435807642908,0.0,0.0,-4.933184999911244e-05,,,-0.11676104611852911,-0.15909080307974774,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,656,2016-08,108.81,99.68659000000001,106.73155333333334,2016-08-09
2016-08-10 20:00:00+00:00,2016-08-10 13:31:00+00:00,2016-08-10 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016207069386217483,0.0,0.0,-4.933184999911244e-05,,,-0.11667228378531454,-0.15896968330346956,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,657,2016-08,108.0,99.71947,106.66881333333333,2016-08-10
2016-08-11 20:00:00+00:00,2016-08-11 13:31:00+00:00,2016-08-11 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.0001619473120786447,0.0,0.0,-4.933184999911244e-05,,,-0.116583723576914,-0.1588488397411149,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,658,2016-08,107.93,99.75175000000002,106.60831,2016-08-11
2016-08-12 20:00:00+00:00,2016-08-12 13:31:00+00:00,2016-08-12 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016182421165241996,0.0,0.0,-4.933184999911244e-05,,,-0.11649536472738173,-0.1587282713444333,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,659,2016-08,108.18,99.77852000000001,106.55094666666666,2016-08-12
2016-08-15 20:00:00+00:00,2016-08-15 13:31:00+00:00,2016-08-15 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016170139151578934,0.0,0.0,-4.933184999911244e-05,,,-0.11640720647482608,-0.15860797707073515,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,660,2016-08,109.48,99.82413000000001,106.50067666666668,2016-08-15
2016-08-16 20:00:00+00:00,2016-08-16 13:31:00+00:00,2016-08-16 20:00:00+00:00,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,9999506.6815,9999506.6815,9999506.6815,0,0,0.0,0.0,0.00016157885060670495,0.0,0.0,-4.933184999911244e-05,,,-0.11631924806138563,-0.15848795588285405,-0.00029527343364366295,0.0013263806628126865,0.0,0.0,661,2016-08,109.38,99.87328,106.45130666666667,2016-08-16
